"活動ID","建立日期","平台","頻道名稱","活動標題","貼文則數","貼文類型","貼文連結","Meta post ID","留言數","留言加購","銷售額NT$"
"637595","2025-11-05","Instagram","tzgems1111","POST 2025/11/05能量寶石｜彩寶","1","Reel","https://www.instagram.com/reel/DQq_pYCD-uI/","18083995259484674","62","0","0"
"637593","2025-11-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/11/05 能量寶石｜彩寶","2","Reel","https://www.facebook.com/reel/784528357896934/
https://www.facebook.com/reel/839183662325125/","1627804834169159_1301261408680471
1627804834169159_1336969708442974","93","0","0"
"636199","2025-10-31","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","｜茶鈦晶｜寵粉限定","2","Reel","https://www.facebook.com/reel/3675969512538342/
https://www.facebook.com/reel/878849441287408/","1627804834169159_1299512965521982
1627804834169159_1336966295109982","456","0","0"
"636194","2025-10-31","Instagram","tzgems1111","｜茶鈦晶｜寵粉限定","1","Reel","https://www.instagram.com/reel/DQl9qnwj7-z/","17987191502906928","483","0","0"
"636046","2025-10-31","Instagram","tzgems1111","POST 2025/10/31黑金超七貔貅","1","Reel","https://www.instagram.com/reel/DQeJmV6jzYr/","18374302762151462","87","0","0"
"636045","2025-10-31","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/31黑金超七貔貅","2","Reel","https://www.facebook.com/reel/1843780566222482/
https://www.facebook.com/reel/755428923540322/","1627804834169159_1296672552472690
1627804834169159_1336967518443193","129","0","0"
"635251","2025-10-29","Instagram","tzgems1111","POST 2025/10/29 粉尖晶","1","Reel","https://www.instagram.com/reel/DQeMRw-D-Qb/","18064443344127925","198","0","0"
"635250","2025-10-29","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/29 粉尖晶","2","Reel","https://www.facebook.com/reel/677964108700075/
https://www.facebook.com/reel/1165865585733497/","1627804834169159_1296698199136792
1627804834169159_1336968941776384","359","0","0"
"634824","2025-10-27","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/27 21:10超七","1","Reel","https://www.facebook.com/reel/2652802605112065/","1627804834169159_1293151659491446","478","0","0"
"634821","2025-10-27","Instagram","tzgems1111","POST 2025/10/27 21:07超七","1","Reel","https://www.instagram.com/reel/DQUEs6SD3tm/","18181860394351821","367","0","0"
"634516","2025-10-26","Instagram","tzgems1111","POST 2025/10/26夢幻組合","1","Reel","https://www.instagram.com/reel/DQRWjRJjzTm/","18045206993679648","59","0","0"
"634515","2025-10-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/26夢幻組合","2","Reel","https://www.facebook.com/reel/2046275629454193/
https://www.facebook.com/reel/1409281964144020/","1627804834169159_1292188509587761
1627804834169159_1336964815110130","132","0","0"
"633288","2025-10-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","補氣血首選 溱姐推薦 祖傳春生堂中藥帖","1","Reel","https://www.facebook.com/reel/1818693602856252/","1627804834169159_1291910996282179","335","0","0"
"633285","2025-10-22","Instagram","tzgems1111","補氣血首選 溱姐推薦 祖傳春生堂中藥帖","1","Reel","https://www.instagram.com/reel/DQQlFrIj-h1/","18046799063403201","392","0","0"
"631920","2025-10-17","Instagram","tzgems1111","POST 2025/10/17 帝王托帕","1","Reel","https://www.instagram.com/reel/DP6CQ9PDx0M/","18058809293194899","415","0","0"
"631919","2025-10-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/17 帝王托帕","2","Reel","https://www.facebook.com/reel/1457728021984241/
https://www.facebook.com/reel/25352243641092629/","1627804834169159_1283712967101982
1627804834169159_1336964325110179","571","0","0"
"631917","2025-10-17","Instagram","tzgems1111","POST 2025/10/17斑彩石","1","Reel","https://www.instagram.com/reel/DP6ANWWj2iT/","17995310483837658","43","0","0"
"631916","2025-10-17","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/17 斑彩石","2","Reel","https://www.facebook.com/reel/837864678744098/
https://www.facebook.com/reel/1348185520123193/","1627804834169159_1283698210436791
1627804834169159_1336963765110235","83","0","0"
"630887","2025-10-14","Instagram","tzgems1111","POST 2025/10/14有錢花","1","Reel","https://www.instagram.com/reel/DPyXfgaDz8p/","18079978418018875","67","0","0"
"630886","2025-10-14","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/14 有錢花","1","Reel","https://www.facebook.com/reel/1514324356374693/","1627804834169159_1281036664036279","204","0","0"
"630757","2025-10-14","Instagram","tzgems1111","POST 2025/10/14 切割課程","2","Reel","https://www.instagram.com/reel/DPyU_pdD4bo/
https://www.instagram.com/reel/DRcDD_RD6z_/","18044284181676372
18137782459415130","85","0","0"
"630756","2025-10-14","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/14  切割課程","2","Reel","https://www.facebook.com/reel/1137382957950369/
https://www.facebook.com/reel/1867524147471661/","1627804834169159_1281023980704214
1627804834169159_1317833820356563","39","0","0"
"630556","2025-10-13","Instagram","tzgems1111","POST 2025/10/13 徵招主播","1","Reel","https://www.instagram.com/reel/DPv25lbjxnc/","18131894680466027","36","0","0"
"630555","2025-10-13","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/13 徵招主播","1","Reel","https://www.facebook.com/reel/1574907083875597/","1627804834169159_1280135084126437","18","0","0"
"629569","2025-10-09","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","一路滿賺 / 高級感拉滿 18k墨桑 銀河之星手鏈","2","Reel","https://www.facebook.com/reel/1177420073801877/
https://www.facebook.com/reel/1382232576834995/","1627804834169159_1304934951646450
1627804834169159_1337724721700806","24","0","0"
"629565","2025-10-09","Instagram","tzgems1111","一路滿賺 / 高級感拉滿 18k墨桑 銀河之星手鏈","1","Reel","https://www.instagram.com/reel/DQ1SiyFEilg/","17899862223328361","33","0","0"
"629535","2025-10-09","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉紫黃晶","2","Reel","https://www.facebook.com/reel/780559318105540/
https://www.facebook.com/reel/1478724044256716/","1627804834169159_1276028027870476
1627804834169159_1337725591700719","1315","0","0"
"629533","2025-10-09","Instagram","tzgems1111","寵粉紫黃晶","1","Reel","https://www.instagram.com/reel/DPlZurKjzb8/","18068216897262324","374","0","0"
"629210","2025-10-08","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","強力招桃花的粉色寶石~孔賽石","1","Reel","https://www.facebook.com/reel/24664265269904989/","1627804834169159_1275045754635370","111","0","0"
"628933","2025-10-07","Instagram","tzgems1111","POST 2025/10/07 吊墜","1","Reel","https://www.instagram.com/reel/DPgV8rpjyOL/","18044449448662316","106","0","0"
"628932","2025-10-07","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/10/07 吊墜","2","Reel","https://www.facebook.com/reel/1480535996561516/
https://www.facebook.com/reel/1177963774483879/","1627804834169159_1274024331404179
1627804834169159_1336960528443892","76","0","0"
"628097","2025-10-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","極光彩蘊｜藍月光","2","Reel","https://www.facebook.com/reel/2024990934941921/
https://www.facebook.com/reel/3523299551144612/","1627804834169159_1270288838444395
1627804834169159_1336962601777018","108","106","10000"
"628094","2025-10-03","Instagram","tzgems1111","極光彩蘊｜藍月光","1","Reel","https://www.instagram.com/reel/DPWDO1mj0X0/","18050717606649469","88","87","7500"
"627290","2025-09-30","Instagram","tzgems1111","POST 2025/09/30 木佐色綠透輝","1","Reel","https://www.instagram.com/reel/DPOeTApj9k7/","18074983964162847","5","0","0"
"627289","2025-09-30","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/30 木佐色綠透輝","3","Reel","https://www.facebook.com/reel/1792609198020909/
https://www.facebook.com/reel/1696685134331488/
https://www.facebook.com/reel/1171765694940112/","1627804834169159_1267502622056350
1627804834169159_1298508958955716
1627804834169159_1337724045034207","16","0","0"
"626800","2025-09-28","Instagram","tzgems1111","POST 2025/09/28 方枕型托帕","1","Reel","https://www.instagram.com/reel/DPJQc2DD7KA/","17866568988459892","318","0","0"
"626799","2025-09-28","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/28 方枕型托帕","3","Reel","https://www.facebook.com/reel/1795993851284842/
https://www.facebook.com/reel/2149656508892488/
https://www.facebook.com/reel/1362474974951146/","1627804834169159_1265678358905443
1627804834169159_1297592265714052
1627804834169159_1337069441766334","1429","0","0"
"626601","2025-09-27","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/27雙石戒指","3","Reel","https://www.facebook.com/reel/818002790654458/
https://www.facebook.com/reel/1909519309610726/
https://www.facebook.com/reel/4158609987737880/","1627804834169159_1264873508985928
1627804834169159_1296628935810385
1627804834169159_1336267498513195","40","0","0"
"626599","2025-09-27","Instagram","tzgems1111","POST 2025/09/27 雙石戒指","1","Reel","https://www.instagram.com/reel/DPG06noD6mK/","18078807853978725","33","0","0"
"626317","2025-09-26","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉 招財螃蟹🦀 八方 財財 + 有鉗 有錢","3","Reel","https://www.facebook.com/reel/770443685840294/
https://www.facebook.com/reel/1504395200612994/
https://www.facebook.com/reel/871881775226635/","1627804834169159_1263883325751613
1627804834169159_1295716672568278
1627804834169159_1335492725257339","15","0","0"
"626310","2025-09-26","Instagram","tzgems1111","寵粉 招財螃蟹🦀  八方 財財 + 有鉗 有錢","1","Reel","https://www.instagram.com/reel/DPD9kFRDxVV/","17948876246906054","19","0","0"
"625262","2025-09-23","Instagram","tzgems1111","莫桑鑽戒指(水藍)","1","Reel","https://www.instagram.com/reel/DP06V2JD_lo/","18346417708163160","75","74","17500"
"624774","2025-09-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","天然鉍晶體｜大款 / 小款","2","Reel","https://www.facebook.com/reel/2227110741093453/
https://www.facebook.com/reel/614714075036680/","1627804834169159_1270338051772807
1627804834169159_1326753689464576","779","0","0"
"624768","2025-09-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","Fullmula 明星3件組 / 前100名加送精華液","2","Reel","https://www.facebook.com/reel/783033414504656/
https://www.facebook.com/reel/1754155871925784/","1627804834169159_1273978924742053
1627804834169159_1316968050443140","0","0","0"
"624761","2025-09-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","女神節特惠款💥百搭大魔王 3-4mm 天然淡水強光白亮珍珠 項鍊 手鍊","4","Reel","https://www.facebook.com/reel/1135566522040132/
https://www.facebook.com/reel/1354917799409659/
https://www.facebook.com/reel/2237966920003900/
https://www.facebook.com/reel/3207062672808350/","1627804834169159_1270248178448461
1627804834169159_1313631174110161
1627804834169159_1318709570268988
1627804834169159_1353169366823008","34","0","0"
"624759","2025-09-22","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","莫桑鑽(水藍)","4","Reel","https://www.facebook.com/reel/566729726498294/
https://www.facebook.com/reel/1438108117742167/
https://www.facebook.com/reel/725465393280220/
https://www.facebook.com/reel/2599853697074472/","1627804834169159_1266496132156999
1627804834169159_1281908190615793
1627804834169159_1310253321114613
1627804834169159_1353166763489935","143","99","32500"
"623565","2025-09-18","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/18 20:14","5","Reel","https://www.facebook.com/reel/800085722503765/
https://www.facebook.com/reel/1999752587491643/
https://www.facebook.com/reel/681551761692826/
https://www.facebook.com/reel/1882866605669325/
https://www.facebook.com/reel/811876191897140/","1627804834169159_1256606153145997
1627804834169159_1283692167104062
1627804834169159_1294041049402507
1627804834169159_1325968556209756
1627804834169159_1333906942082584","291","0","0"
"623561","2025-09-18","Instagram","tzgems1111","POST 2025/09/18 20:08","1","Reel","https://www.instagram.com/reel/DOviYiMD3Mk/","17909971230211381","109","0","0"
"623053","2025-09-18","Facebook","","天然澳洲黑蛋白石(黑歐泊)","0","","","","0","0","0"
"623052","2025-09-18","Instagram","","天然澳洲黑蛋白石(黑歐泊)","0","","","","0","0","0"
"621793","2025-09-14","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","小白","1","Reel","https://www.facebook.com/reel/676498368804581/","1627804834169159_1253142003492412","23","0","0"
"621314","2025-09-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","五行","4","Reel","https://www.facebook.com/reel/1504254647669300/
https://www.facebook.com/reel/808028541555631/
https://www.facebook.com/reel/1528582081663878/
https://www.facebook.com/reel/830074369934626/","1627804834169159_1252143543592258
1627804834169159_1252173083589304
1627804834169159_1293018039504808
1627804834169159_1333138575492754","50","0","0"
"621303","2025-09-12","Instagram","tzgems1111","䮔行","1","Reel","https://www.instagram.com/reel/DOicI5Sj_PM/","17964211172816254","76","0","0"
"621294","2025-09-12","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","升值黑馬阿富汗碧璽","3","Reel","https://www.facebook.com/reel/1899368273977173/
https://www.facebook.com/reel/1158217563068055/
https://www.facebook.com/reel/1180151510757052/","1627804834169159_1251316077008338
1627804834169159_1292118162928129
1627804834169159_1332369782236300","229","0","0"
"621290","2025-09-12","Instagram","tzgems1111","升值黑馬阿富汗碧璽","1","Reel","https://www.instagram.com/reel/DOf6schD4V3/","17859317055493410","104","0","0"
"620317","2025-09-10","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/10 19:14橄欖石","4","Reel","https://www.facebook.com/reel/757847297157601/
https://www.facebook.com/reel/4472051839675166/
https://www.facebook.com/reel/815855994628935/
https://www.facebook.com/reel/1411185463766764/","1627804834169159_1249441540529125
1627804834169159_1249442473862365
1627804834169159_1291173786355900
1627804834169159_1331580195648592","329","0","0"
"620315","2025-09-10","Instagram","tzgems1111","POST 2025/09/10 19:11橄欖石","1","Reel","https://www.instagram.com/reel/DOa12VMjyOp/","17945695917040876","175","0","0"
"619481","2025-09-08","Instagram","","POST 2025/09/08 3大寶石","0","","","","0","0","0"
"619479","2025-09-08","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/08 18:3大寶石","3","影片 / Reel","https://www.facebook.com/681888940617724/videos/1311248050788953
https://www.facebook.com/reel/2027465148043866/
https://www.facebook.com/reel/1383590823171718/","1627804834169159_1247714967368449
1627804834169159_1290229686450310
1627804834169159_1330784882394790","89","0","0"
"619099","2025-09-06","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","POST 2025/09/06 22:06小白","4","影片 / Reel","https://www.facebook.com/681888940617724/videos/1301681811667871
https://www.facebook.com/681888940617724/videos/1318798696411318
https://www.facebook.com/reel/800763342331615/
https://www.facebook.com/reel/1335179471763215/","1627804834169159_1246268507513095
1627804834169159_1246268870846392
1627804834169159_1289306093209336
1627804834169159_1329982559141689","155","0","0"
"619098","2025-09-06","Instagram","tzgems1111","POST 2025/09/06 22:05","1","Reel","https://www.instagram.com/reel/DOVoprMD4EA/","18083228251924406","44","0","0"
"619097","2025-09-06","Facebook","","copy-(POST 2025/09/05 16:37歐珀)-(20250906220437)","0","","","","0","0","0"
"619096","2025-09-06","Instagram","tzgems1111","POST 2025/09/06 22:04小白","1","Reel","https://www.instagram.com/reel/DOQ1vRqjxU6/","18087577840838256","94","0","0"
